Index	Var	Importance
44	TRA2ALinfo	0.728505291005291
33	SKIPLinfo	0.698082010582011
31	SAM68TV1Linfo	0.694775132275132
40	SRSF5Linfo	0.676455026455026
34	SND1Linfo	0.671428571428571
45	TRA2BLinfo	0.664153439153439
15	U5Linfo	0.611640211640212
39	SRSF4Linfo	0.604034391534392
32	SC35Linfo	0.599669312169312
11	U2AF1Linfo	0.599470899470899
38	SRSF3Linfo	0.592989417989418
22	MAGOHLinfo	0.58776455026455
1	CA150Linfo	0.580820105820106
6	SF3BTV2Linfo	0.570899470899471
12	UA2F2Linfo	0.565939153439153
23	NOVA1Linfo	0.54484126984127
3	PRP8Linfo	0.54292328042328
28	RBM17Linfo	0.541600529100529
20	ESRP1Linfo	0.536706349206349
8	U11Linfo	0.529960317460317
13	U4Linfo	0.523148148148148
2	FBP11Linfo	0.520568783068783
29	RBM3Linfo	0.506547619047619
41	SRSF6Linfo	0.506150793650794
36	SRSF1Linfo	0.494642857142857
4	RBM22Linfo	0.488558201058201
35	SRM160Linfo	0.488227513227513
43	TIA1Linfo	0.480291005291005
9	U12Linfo	0.465674603174603
42	SRFSF9Linfo	0.454695767195767
37	SRSF10Linfo	0.45271164021164
16	U6Linfo	0.444113756613757
10	U2Linfo	0.436441798941799
25	PSFLinfo	0.433730158730159
21	ESRP2Linfo	0.43042328042328
17	U6atacLinfo	0.429563492063492
5	SF3BTV1Linfo	0.422354497354497
7	U1Linfo	0.395833333333333
26	PTBLinfo	0.378769841269841
19	CUGBPLinfo	0.368320105820106
30	RBM45Linfo	0.364021164021164
14	U4ataLinfo	0.362103174603175
27	RAVER1Linfo	0.361772486772487
24	nSR100Linfo	0.330357142857143
18	CELF4Linfo	0.318320105820106
