Index	Var	Importance
38	U4ATAC	0.760907859078591
29	TIA1	0.738211382113821
15	SAM68.TV1	0.671273712737127
41	U6ATAC	0.664634146341463
23	SRSF10	0.656978319783198
31	TRA2B	0.650745257452574
9	PTB	0.62079945799458
10	RAVER1	0.61890243902439
34	U2	0.591124661246612
39	U5	0.590514905149051
28	SRSF9	0.588143631436314
4	FBP11	0.583265582655827
18	SF3B.TV2	0.581978319783198
32	U11	0.549119241192412
1	CA150	0.542547425474255
17	sf3btv1	0.537804878048781
5	MAGOH	0.535975609756098
11	RBM17	0.529268292682927
35	U2AF1	0.521951219512195
24	SRSF3	0.51869918699187
37	U4	0.50819783197832
22	SRSF1	0.501558265582656
36	U2AF2	0.49139566395664
14	RBM45	0.476287262872629
7	PRP8	0.47059620596206
25	SRSF4	0.453590785907859
30	TRA2A	0.448712737127371
13	RBM3	0.442547425474255
26	SRSF5	0.438414634146341
2	CUGBP	0.434010840108401
27	SRSF6	0.425
40	U6	0.41050135501355
3	ESRP1	0.409688346883469
6	NOVA1	0.402845528455285
8	PSF	0.402574525745257
16	SC35	0.397289972899729
20	SND1	0.394579945799458
12	RBM22	0.391192411924119
33	U12	0.367344173441734
19	SKIP	0.341056910569106
21	SRM160	0.339769647696477
