Index	Var	Importance
38	U4ATAC	0.784620596205962
41	U6ATAC	0.742073170731707
29	TIA1	0.695392953929539
5	MAGOH	0.650135501355014
28	SRSF9	0.629742547425474
39	U5	0.6289972899729
1	CA150	0.625135501355014
11	RBM17	0.614972899728997
22	SRSF1	0.613211382113821
9	PTB	0.6039972899729
10	RAVER1	0.581639566395664
15	SAM68.TV1	0.572289972899729
34	U2	0.565718157181572
24	SRSF3	0.565176151761518
23	SRSF10	0.564430894308943
40	U6	0.529878048780488
27	SRSF6	0.519715447154472
37	U4	0.506978319783198
31	TRA2B	0.491260162601626
4	FBP11	0.487737127371274
36	U2AF2	0.487533875338753
30	TRA2A	0.486382113821138
17	sf3btv1	0.480487804878049
3	ESRP1	0.470189701897019
8	PSF	0.467344173441734
18	SF3B.TV2	0.463482384823848
32	U11	0.458265582655827
14	RBM45	0.456639566395664
26	SRSF5	0.453861788617886
20	SND1	0.449728997289973
7	PRP8	0.448644986449865
25	SRSF4	0.441666666666667
6	NOVA1	0.440989159891599
35	U2AF1	0.439363143631436
13	RBM3	0.420460704607046
19	SKIP	0.41849593495935
12	RBM22	0.394850948509485
16	SC35	0.374322493224932
2	CUGBP	0.362872628726287
21	SRM160	0.328794037940379
33	U12	0.282520325203252
