Index	Var	Importance
34	SND1Linfo	0.695925925925926
37	SRSF10Linfo	0.666666666666667
43	TIA1Linfo	0.627407407407407
31	SAM68TV1Linfo	0.624666666666667
9	U12Linfo	0.612148148148148
3	PRP8Linfo	0.607777777777778
1	CA150Linfo	0.604888888888889
13	U4Linfo	0.589851851851852
28	RBM17Linfo	0.582740740740741
41	SRSF6Linfo	0.579925925925926
5	SF3BTV1Linfo	0.575037037037037
44	TRA2ALinfo	0.566888888888889
39	SRSF4Linfo	0.562814814814815
25	PSFLinfo	0.562740740740741
15	U5Linfo	0.550074074074074
4	RBM22Linfo	0.540814814814815
42	SRFSF9Linfo	0.532740740740741
14	U4ataLinfo	0.532666666666667
40	SRSF5Linfo	0.532074074074074
35	SRM160Linfo	0.530148148148148
12	UA2F2Linfo	0.529111111111111
19	CUGBPLinfo	0.528962962962963
36	SRSF1Linfo	0.523481481481481
33	SKIPLinfo	0.507481481481482
2	FBP11Linfo	0.486740740740741
29	RBM3Linfo	0.484074074074074
16	U6Linfo	0.48037037037037
26	PTBLinfo	0.471851851851852
38	SRSF3Linfo	0.466444444444444
8	U11Linfo	0.461259259259259
7	U1Linfo	0.460296296296296
32	SC35Linfo	0.459259259259259
10	U2Linfo	0.457111111111111
20	ESRP1Linfo	0.452518518518519
17	U6atacLinfo	0.447185185185185
6	SF3BTV2Linfo	0.446592592592593
18	CELF4Linfo	0.438814814814815
24	nSR100Linfo	0.434592592592593
27	RAVER1Linfo	0.431111111111111
23	NOVA1Linfo	0.417851851851852
30	RBM45Linfo	0.408444444444444
11	U2AF1Linfo	0.399037037037037
45	TRA2BLinfo	0.388296296296296
22	MAGOHLinfo	0.377481481481481
21	ESRP2Linfo	0.36362962962963
