Index	Var	Importance
33	SKIPLinfo	0.908829365079365
44	TRA2ALinfo	0.697982804232804
27	RAVER1Linfo	0.677314814814815
19	CUGBPLinfo	0.665641534391534
14	U4ataLinfo	0.637665343915344
42	SRFSF9Linfo	0.632506613756614
21	ESRP2Linfo	0.624834656084656
10	U2Linfo	0.620271164021164
24	nSR100Linfo	0.614252645502645
26	PTBLinfo	0.600694444444444
43	TIA1Linfo	0.594146825396825
41	SRSF6Linfo	0.590112433862434
18	CELF4Linfo	0.574570105820106
2	FBP11Linfo	0.573313492063492
9	U12Linfo	0.555324074074074
30	RBM45Linfo	0.537929894179894
39	SRSF4Linfo	0.533829365079365
31	SAM68TV1Linfo	0.527744708994709
34	SND1Linfo	0.522850529100529
28	RBM17Linfo	0.517691798941799
13	U4Linfo	0.505787037037037
4	RBM22Linfo	0.502744708994709
11	U2AF1Linfo	0.499503968253968
16	U6Linfo	0.478406084656085
20	ESRP1Linfo	0.470403439153439
1	CA150Linfo	0.469477513227513
37	SRSF10Linfo	0.469279100529101
23	NOVA1Linfo	0.452546296296296
38	SRSF3Linfo	0.446990740740741
17	U6atacLinfo	0.442030423280423
32	SC35Linfo	0.441898148148148
35	SRM160Linfo	0.440707671957672
45	TRA2BLinfo	0.434160052910053
40	SRSF5Linfo	0.433366402116402
6	SF3BTV2Linfo	0.429662698412698
25	PSFLinfo	0.428075396825397
8	U11Linfo	0.423313492063492
3	PRP8Linfo	0.417890211640212
5	SF3BTV1Linfo	0.413921957671958
29	RBM3Linfo	0.409623015873016
15	U5Linfo	0.386871693121693
7	U1Linfo	0.386739417989418
12	UA2F2Linfo	0.364517195767196
36	SRSF1Linfo	0.330919312169312
22	MAGOHLinfo	0.313657407407407
