Index	Var	Importance
19	NOVA1Neutro	0.885669703103914
29	SRSF1Neutro	0.73511302294197
5	SF3BTV1Neutro	0.715376180836707
9	U12Neutro	0.669913967611336
17	ESRP1Neutro	0.669576585695007
23	RBM45Neutro	0.645538124156545
28	SRM160Neutro	0.642248650472335
8	U11Neutro	0.616860661268556
2	FBP11Neutro	0.610872132253711
26	SKIPNeutro	0.595015182186235
6	SF3BTV2Neutro	0.570048920377868
21	RBM17Neutro	0.569374156545209
34	SRSF6Neutro	0.558830971659919
4	RBM22Neutro	0.548456477732793
10	U2Neutro	0.535129892037787
20	PSFNeutro	0.534623819163293
18	MAGOHNeutro	0.534455128205128
12	UA2F2Neutro	0.517670377867746
35	SRFSF9Neutro	0.482413967611336
38	TRA2BNeutro	0.473642037786775
16	CUGBPNeutro	0.467400472334683
31	SRSF3Neutro	0.452977395411606
22	RBM3Neutro	0.439819500674764
7	U1Neutro	0.436614372469636
33	SRSF5Neutro	0.431553643724696
25	SC35Neutro	0.429445006747638
13	U4Neutro	0.426492914979757
14	U5Neutro	0.424806005398111
3	PRP8Neutro	0.419745276653171
32	SRSF4Neutro	0.416877530364372
11	U2AF1Neutro	0.41350371120108
36	TIA1Neutro	0.408189946018893
15	U6Neutro	0.396718960863698
24	SAM68TV1Neutro	0.389718286099865
27	SND1Neutro	0.366185897435897
1	CA150Neutro	0.362896423751687
37	TRA2ANeutro	0.358341767881242
30	SRSF10Neutro	0.347882928475034
