Index	Var	Importance
87	U4ATAC_4h	0.989012345679012
86	U4_4h	0.856975308641975
1	HbA1c	0.851512345679012
46	U4ATAC_0h	0.798703703703704
54	MAGOH_4h	0.767592592592593
52	ESRP1_4h	0.711697530864198
38	TRA2A_0h	0.70679012345679
77	SRSF9_4h	0.695956790123457
45	U4_0h	0.690216049382716
63	RBM45_4h	0.673734567901235
59	RAVER1_4h	0.670493827160494
90	U6ATAC_4h	0.664228395061728
34	SRSF5_0h	0.654876543209877
18	RAVER1_0h	0.651820987654321
19	RBM17_0h	0.641944444444444
55	NOVA1_4h	0.639506172839506
60	RBM17_4h	0.624783950617284
53	FBP11_4h	0.620308641975309
3	Glu.120	0.619907407407407
66	sf3btv1_4h	0.600895061728395
36	SRSF9_0h	0.595277777777778
62	RBM3_4h	0.580555555555556
85	U2AF2_4h	0.57429012345679
58	PTB_4h	0.568888888888889
88	U5_4h	0.566697530864197
56	PRP8_4h	0.56429012345679
37	TIA1_0h	0.558981481481482
11	ESRP1_0h	0.538611111111111
8	ISI	0.523981481481481
72	SRSF10_4h	0.523487654320988
32	SRSF3_0h	0.523179012345679
4	HIRI	0.521296296296296
13	MAGOH_0h	0.518765432098765
80	TRA2B_4h	0.518364197530864
31	SRSF10_0h	0.51358024691358
81	U11_4h	0.509753086419753
23	SAM68TV1_0h	0.509259259259259
79	TRA2A_4h	0.508117283950617
41	U12_0h	0.508024691358025
89	U6_4h	0.505771604938272
12	FBP11_0h	0.491203703703704
16	PSF_0h	0.484012345679012
17	PTB_0h	0.484012345679012
75	SRSF5_4h	0.483641975308642
78	TIA1_4h	0.481111111111111
50	CA150_4h	0.48
39	TRA2B_0h	0.477901234567901
9	CA150_0h	0.474074074074074
73	SRSF3_4h	0.468765432098765
70	SRM160_4h	0.467993827160494
68	SKIP_4h	0.467530864197531
74	SRSF4_4h	0.467438271604938
64	SAM68TV1_4h	0.465586419753086
57	PSF_4h	0.465555555555556
25	sf3btv1_0h	0.454444444444444
28	SND1_0h	0.450956790123457
49	U6ATAC_0h	0.449259259259259
26	SF3BTV2_0h	0.445987654320988
22	RBM45_0h	0.444537037037037
65	SC35_4h	0.442685185185185
10	CUGBP_0h	0.432438271604938
27	SKIP_0h	0.428395061728395
7	MISI	0.41608024691358
69	SND1_4h	0.414753086419753
51	CUGBP_4h	0.405987654320988
48	U6_0h	0.405246913580247
42	U2_0h	0.402345679012346
20	RBM22_0h	0.40037037037037
40	U11_0h	0.39533950617284
21	RBM3_0h	0.393148148148148
30	SRSF1_0h	0.391358024691358
33	SRSF4_0h	0.39037037037037
47	U5_0h	0.389876543209877
67	SF3BTV2_4h	0.385925925925926
82	U12_4h	0.385277777777778
15	PRP8_0h	0.383179012345679
29	SRM160_0h	0.381049382716049
84	U2AF1_4h	0.380092592592593
14	NOVA1_0h	0.375
6	DI	0.367283950617284
61	RBM22_4h	0.366944444444444
44	U2AF2_0h	0.363395061728395
71	SRSF1_4h	0.355339506172839
5	IGI	0.354382716049383
83	U2_4h	0.350987654320988
76	SRSF6_4h	0.337746913580247
43	U2AF1_0h	0.331913580246914
35	SRSF6_0h	0.321512345679012
24	SC35_0h	0.306141975308642
2	Glu.ayunas	0.27929012345679
