Index	Var	Importance
38	U4ATAC_4h	0.95609756097561
9	PTB_4h	0.711348238482385
5	MAGOH_4h	0.707283197831978
8	PSF_4h	0.671714092140921
4	FBP11_4h	0.66480352303523
10	RAVER1_4h	0.66060298102981
6	NOVA1_4h	0.645934959349593
37	U4_4h	0.64170054200542
11	RBM17_4h	0.62510162601626
41	U6ATAC_4h	0.618394308943089
17	sf3btv1_4h	0.61670054200542
30	TRA2A_4h	0.615752032520325
31	TRA2B_4h	0.603760162601626
35	U2AF1_4h	0.60010162601626
28	SRSF9_4h	0.584112466124661
19	SKIP_4h	0.565684281842818
40	U6_4h	0.523611111111111
1	CA150_4h	0.52279810298103
14	RBM45_4h	0.514058265582656
15	SAM68TV1_4h	0.511754742547425
39	U5_4h	0.510873983739837
21	SRM160_4h	0.506673441734417
20	SND1_4h	0.481063685636856
29	TIA1_4h	0.46480352303523
12	RBM22_4h	0.455589430894309
18	SF3BTV2_4h	0.455182926829268
36	U2AF2_4h	0.455182926829268
7	PRP8_4h	0.445189701897019
25	SRSF4_4h	0.436009485094851
2	CUGBP_4h	0.407418699186992
24	SRSF3_4h	0.394410569105691
26	SRSF5_4h	0.388990514905149
3	ESRP1_4h	0.382825203252033
33	U12_4h	0.380860433604336
27	SRSF6_4h	0.359180216802168
13	RBM3_4h	0.359044715447154
34	U2_4h	0.347120596205962
16	SC35_4h	0.336619241192412
22	SRSF1_4h	0.299085365853659
32	U11_4h	0.289261517615176
23	SRSF10_4h	0.28329945799458
