Index	Var	Importance
46	U4ATAC_4h	0.953713151927438
1	HbA1c	0.750425170068027
17	PTB_4h	0.727664399092971
13	MAGOH_4h	0.703458049886621
16	PSF_4h	0.683446712018141
12	FBP11_4h	0.652324263038549
45	U4_4h	0.640646258503401
39	TRA2B_4h	0.629875283446712
19	RBM17_4h	0.628628117913832
18	RAVER1_4h	0.620578231292517
14	NOVA1_4h	0.619019274376417
25	sf3btv1_4h	0.615532879818594
38	TRA2A_4h	0.609297052154195
36	SRSF9_4h	0.60328798185941
22	RBM45_4h	0.60062358276644
44	U2AF2_4h	0.579081632653061
3	Glu.120	0.576473922902494
49	U6ATAC_4h	0.565759637188209
43	U2AF1_4h	0.548979591836735
48	U6_4h	0.53718820861678
47	U5_4h	0.536507936507936
8	ISI	0.528741496598639
23	SAM68TV1_4h	0.527777777777778
9	CA150_4h	0.524263038548753
26	SF3BTV2_4h	0.494671201814059
4	HIRI	0.492403628117914
20	RBM22_4h	0.49047619047619
37	TIA1_4h	0.482709750566893
28	SND1_4h	0.475963718820862
27	SKIP_4h	0.469104308390023
29	SRM160_4h	0.468197278911565
33	SRSF4_4h	0.459637188208617
15	PRP8_4h	0.455697278911565
34	SRSF5_4h	0.433163265306122
11	ESRP1_4h	0.432596371882086
32	SRSF3_4h	0.416609977324263
41	U12_4h	0.408730158730159
10	CUGBP_4h	0.408163265306122
24	SC35_4h	0.384750566893424
42	U2_4h	0.382766439909297
2	Glu.ayunas	0.376360544217687
35	SRSF6_4h	0.353174603174603
21	RBM3_4h	0.329308390022676
31	SRSF10_4h	0.322959183673469
6	DI	0.31281179138322
40	U11_4h	0.311507936507937
30	SRSF1_4h	0.305839002267574
7	MISI	0.299036281179138
5	IGI	0.270068027210884
