Index	Var	Importance
46	U4ATAC_4h	0.970351473922902
45	U4_4h	0.812301587301587
49	U6ATAC_4h	0.763718820861678
1	HbA1c	0.752352607709751
13	MAGOH_4h	0.728939909297052
36	SRSF9_4h	0.693764172335601
11	ESRP1_4h	0.68656462585034
3	Glu.120	0.66031746031746
18	RAVER1_4h	0.649433106575964
14	NOVA1_4h	0.628798185941043
47	U5_4h	0.608956916099773
22	RBM45_4h	0.603741496598639
17	PTB_4h	0.590589569160998
8	ISI	0.573015873015873
19	RBM17_4h	0.563888888888889
15	PRP8_4h	0.541666666666667
23	SAM68TV1_4h	0.539115646258503
38	TRA2A_4h	0.531632653061225
29	SRM160_4h	0.520975056689342
12	FBP11_4h	0.519387755102041
34	SRSF5_4h	0.507993197278912
44	U2AF2_4h	0.495124716553288
39	TRA2B_4h	0.49359410430839
4	HIRI	0.492517006802721
32	SRSF3_4h	0.478231292517007
25	sf3btv1_4h	0.477267573696145
48	U6_4h	0.476417233560091
41	U12_4h	0.469047619047619
21	RBM3_4h	0.46031746031746
43	U2AF1_4h	0.457539682539683
37	TIA1_4h	0.447448979591837
40	U11_4h	0.44546485260771
35	SRSF6_4h	0.428004535147392
20	RBM22_4h	0.427324263038549
24	SC35_4h	0.421938775510204
9	CA150_4h	0.419387755102041
42	U2_4h	0.41672335600907
28	SND1_4h	0.413151927437642
33	SRSF4_4h	0.409807256235828
26	SF3BTV2_4h	0.369727891156463
27	SKIP_4h	0.368537414965986
30	SRSF1_4h	0.368197278911565
31	SRSF10_4h	0.355045351473923
10	CUGBP_4h	0.352777777777778
6	DI	0.345238095238095
5	IGI	0.342120181405896
16	PSF_4h	0.327267573696145
2	Glu.ayunas	0.297278911564626
7	MISI	0.296995464852608
