Index	Var	Importance
38	U4ATAC_0h	0.802269647696477
37	U4_0h	0.727879403794038
9	PTB_0h	0.714193766937669
30	TRA2A_0h	0.705792682926829
23	SRSF10_0h	0.623611111111111
17	sf3btv1_0h	0.611619241192412
11	RBM17_0h	0.606673441734417
10	RAVER1_0h	0.604369918699187
33	U12_0h	0.588651761517615
39	U5_0h	0.575508130081301
29	TIA1_0h	0.573678861788618
19	SKIP_0h	0.56690379403794
26	SRSF5_0h	0.563109756097561
4	FBP11_0h	0.559247967479675
28	SRSF9_0h	0.553556910569106
34	U2_0h	0.542242547425474
14	RBM45_0h	0.534044715447154
31	TRA2B_0h	0.528353658536585
3	ESRP1_0h	0.523407859078591
18	SF3BTV2_0h	0.513990514905149
5	MAGOH_0h	0.501659891598916
41	U6ATAC_0h	0.472323848238482
24	SRSF3_0h	0.470020325203252
20	SND1_0h	0.469478319783198
1	CA150_0h	0.461449864498645
8	PSF_0h	0.45220189701897
22	SRSF1_0h	0.448949864498645
40	U6_0h	0.437838753387534
12	RBM22_0h	0.437093495934959
15	SAM68TV1_0h	0.434586720867209
27	SRSF6_0h	0.432079945799458
36	U2AF2_0h	0.428082655826558
13	RBM3_0h	0.426253387533875
7	PRP8_0h	0.411619241192412
16	SC35_0h	0.407283197831978
25	SRSF4_0h	0.404166666666667
32	U11_0h	0.390210027100271
6	NOVA1_0h	0.390006775067751
2	CUGBP_0h	0.386212737127371
21	SRM160_0h	0.379369918699187
35	U2AF1_0h	0.340006775067751
