RBM22	0.0
U4ATAC	0.06109887988334767
SOCS2	0.16400037892823266
GHR	0.2571415380888826
U6	0.2839282266758281
MOGAT1	0.30534816429656647
sst1	0.3432421867036961
IGFBP1	0.3505301397837471
ESRP2	0.35530661409637
ESRP1	0.3910133452288019
IGFBP3	0.40097855817807465
MOGAT2	0.40698277195595317
U2	0.4286785717283564
sst5	0.44105243719204584
SRM160	0.44378443780120896
PTB	0.4561647186637742
U11	0.45635742045804745
U6ATAC	0.4702604292201632
PSF	0.47212772999204977
NOVA1	0.5018462558652933
CA150	0.5216094017370742
U2AF1	0.5243395436792733
RBM45	0.5392920397490919
SAM68TV1	0.5578423154913296
Ghelin	0.560864268146885
PRP8	0.5637888506363237
SRSF6	0.567579212189018
FB11	0.5684690340088088
TIA1	0.5727580579208592
TRA2A	0.5750487150615579
CORT	0.5795533443414383
U1	0.5917104652543195
PTTG1	0.597428024620742
SC35	0.5998520860838606
U2AF2	0.6037216508320232
RAVER1	0.6039481084166435
SF3BTV2	0.6064998782872923
MAGOH	0.6155880402575274
CELF4	0.6323143641380401
EGFR	0.6378784935444299
SRSF1	0.646679881189211
U4	0.6506369231986818
TRA2B	0.6588391605540506
IGF1	0.6598121427312332
Akt1	0.6745934615693624
SRSF4	0.6927505992702032
SND1	0.6927919695994033
In1-ghrelin	0.6966634529715289
IGFALS	0.6979691365352769
CUGBP	0.7001292672895
SF3BTV1	0.7074834128962708
GOAT	0.7121170696376559
sst5TMD4	0.7132704624243492
SRSF10	0.7152944308342056
p53	0.734167215273206
sst2	0.7841551039594402
SRSF9	0.7866508739931721
U5	0.8067602115762575
SRSF5	0.8128887761697311
RBM17	0.8166825552713595
SRSF3	0.8251180253522173
RBM3	0.8333103098457786
U12	0.8600602447924348
SKIP	0.9055957867017774
