Index	Var	Importance
24	PTBLinfo	0.710894241417497
42	TRA2ALinfo	0.704734219269103
43	TRA2BLinfo	0.702934662236988
27	RBM3Linfo	0.650193798449612
20	MAGOHLinfo	0.633582502768549
26	RBM17Linfo	0.609426910299003
28	RBM45Linfo	0.602851605758583
13	U4Linfo	0.60015227021041
15	U5Linfo	0.591708194905869
6	SF3BTV2Linfo	0.580564784053156
21	NOVA1Linfo	0.559454595791805
5	SF3BTV1Linfo	0.550249169435216
30	SC35Linfo	0.548103543743079
38	SRSF5Linfo	0.538413621262459
35	SRSF10Linfo	0.523532668881506
3	PRP8Linfo	0.521179401993355
31	SKIPLinfo	0.519033776301218
32	SND1Linfo	0.516334440753045
25	RAVER1Linfo	0.515711517165006
1	CA150Linfo	0.514465669988926
2	FBP11Linfo	0.513704318936877
41	TIA1Linfo	0.501038205980066
39	SRSF6Linfo	0.500830564784053
19	ESRP1Linfo	0.497439091915836
34	SRSF1Linfo	0.49031007751938
4	RBM22Linfo	0.488026024363234
11	U2AF1Linfo	0.486295681063123
29	SAM68TV1Linfo	0.475083056478405
9	U12Linfo	0.473975636766334
7	U1Linfo	0.464977851605759
33	SRM160Linfo	0.464562569213732
12	UA2F2Linfo	0.459440753045404
16	U6Linfo	0.454595791805094
14	U4ataLinfo	0.452242524916944
22	nSR100Linfo	0.441029900332226
23	PSFLinfo	0.433347176079734
37	SRSF4Linfo	0.431478405315615
10	U2Linfo	0.41985049833887
8	U11Linfo	0.389604097452935
18	CUGBPLinfo	0.385866555924695
36	SRSF3Linfo	0.367801771871539
17	U6atacLinfo	0.358665559246955
40	SRFSF9Linfo	0.356312292358804
