Index	Var	Importance
87	U4ATAC4h	0.997608024691358
90	U6ATAC4h	0.767577160493827
37	TIA10h	0.699737654320988
1	HbA1c	0.695478395061728
55	NOVA14h	0.691435185185185
18	RAVER10h	0.674398148148148
59	RAVER14h	0.655756172839506
86	U44h	0.652484567901235
45	U40h	0.648472222222222
12	FBP110h	0.640694444444444
62	RBM34h	0.640570987654321
3	glu120	0.636188271604938
89	U64h	0.631774691358025
46	U4ATAC0h	0.625972222222222
56	PRP84h	0.620509259259259
60	RBM174h	0.620324074074074
63	RBM454h	0.603966049382716
66	sf3btv14h	0.602793209876543
23	SAM68TV10h	0.587299382716049
70	SRM1604h	0.587145061728395
36	SRSF90h	0.581280864197531
22	RBM450h	0.578194444444444
47	U50h	0.574891975308642
26	SF3BTV20h	0.568595679012346
73	SRSF34h	0.554984567901235
32	SRSF30h	0.550725308641975
16	PSF0h	0.546435185185185
85	U2AF24h	0.538194444444444
13	MAGOH0h	0.536743827160494
50	CA1504h	0.536651234567901
72	SRSF104h	0.534768518518518
54	MAGOH4h	0.531496913580247
84	U2AF14h	0.518873456790123
43	U2AF10h	0.517484567901235
79	TRA2A4h	0.512422839506173
9	CA1500h	0.51162037037037
58	PTB4h	0.50625
19	RBM170h	0.502885802469136
51	CUGBP4h	0.500478395061728
77	SRSF94h	0.500385802469136
75	SRSF54h	0.498595679012346
88	U54h	0.497453703703704
71	SRSF14h	0.496219135802469
65	SC354h	0.490108024691358
80	TRA2B4h	0.489922839506173
69	SND14h	0.488225308641975
30	SRSF10h	0.487762345679012
38	TRA2A0h	0.487361111111111
42	U20h	0.48516975308642
39	TRA2B0h	0.484891975308642
74	SRSF44h	0.484058641975309
10	CUGBP0h	0.483657407407407
49	U6ATAC0h	0.48337962962963
52	ESRP14h	0.479305555555556
2	gluayunas	0.477052469135802
31	SRSF100h	0.476774691358025
35	SRSF60h	0.475108024691358
15	PRP80h	0.46158950617284
81	U114h	0.456280864197531
78	TIA14h	0.45266975308642
34	SRSF50h	0.452608024691358
44	U2AF20h	0.448163580246914
82	U124h	0.448070987654321
76	SRSF64h	0.444953703703704
64	SAM68TV14h	0.44054012345679
4	HIRI	0.434058641975309
53	FBP114h	0.431342592592593
17	PTB0h	0.431188271604938
61	RBM224h	0.430941358024691
25	sf3btv10h	0.429212962962963
11	ESRP10h	0.427638888888889
8	ISI	0.421774691358025
48	U60h	0.417885802469136
33	SRSF40h	0.415848765432099
14	NOVA10h	0.406373456790123
21	RBM30h	0.405756172839506
83	U24h	0.397083333333333
27	SKIP0h	0.396836419753086
5	IGI	0.394398148148148
28	SND10h	0.389027777777778
57	PSF4h	0.381342592592593
6	DI	0.362731481481481
40	U110h	0.362484567901235
29	SRM1600h	0.361805555555556
68	SKIP4h	0.353348765432099
24	SC350h	0.351898148148148
7	MISI	0.343132716049383
20	RBM220h	0.331280864197531
67	SF3BTV24h	0.292762345679012
41	U120h	0.276373456790123
