Index	Var	Importance
1	HbA1c	0.748582766439909
37	TIA10h	0.714625850340136
2	gluayunas	0.663945578231293
47	U50h	0.652721088435374
36	SRSF90h	0.639909297052154
23	SAM68TV10h	0.638662131519274
46	U4ATAC0h	0.627947845804989
18	RAVER10h	0.621201814058957
45	U40h	0.607256235827664
49	U6ATAC0h	0.604705215419501
31	SRSF100h	0.597448979591837
42	U20h	0.595238095238095
39	TRA2B0h	0.591496598639456
26	SF3BTV20h	0.557256235827664
34	SRSF50h	0.550113378684807
43	U2AF10h	0.538832199546485
33	SRSF40h	0.536451247165533
3	glu120	0.531235827664399
17	PTB0h	0.530555555555556
32	SRSF30h	0.527551020408163
44	U2AF20h	0.527324263038549
19	RBM170h	0.525170068027211
22	RBM450h	0.525056689342404
24	SC350h	0.523242630385488
25	sf3btv10h	0.519614512471655
9	CA1500h	0.503231292517007
12	FBP110h	0.499886621315193
5	IGI	0.495975056689342
16	PSF0h	0.495011337868481
38	TRA2A0h	0.490589569160998
15	PRP80h	0.490136054421769
8	ISI	0.483390022675737
29	SRM1600h	0.475170068027211
30	SRSF10h	0.461791383219955
13	MAGOH0h	0.453174603174603
11	ESRP10h	0.440022675736961
4	HIRI	0.436394557823129
21	RBM30h	0.434297052154195
40	U110h	0.426190476190476
48	U60h	0.415136054421769
10	CUGBP0h	0.409013605442177
27	SKIP0h	0.389852607709751
6	DI	0.38078231292517
14	NOVA10h	0.373072562358277
20	RBM220h	0.368480725623583
35	SRSF60h	0.36609977324263
28	SND10h	0.35515873015873
41	U120h	0.339512471655329
7	MISI	0.321485260770975
