Index	Var	Importance
13	U4Linfo	0.71739417989418
30	RBM45Linfo	0.694345238095238
40	SRSF5Linfo	0.664814814814815
10	U2Linfo	0.662632275132275
21	ESRP2Linfo	0.661177248677249
14	U4ataLinfo	0.635185185185185
25	PSFLinfo	0.635119047619048
41	SRSF6Linfo	0.631415343915344
19	CUGBPLinfo	0.620039682539683
34	SND1Linfo	0.613227513227513
18	CELF4Linfo	0.611640211640212
33	SKIPLinfo	0.611375661375661
6	SF3BTV2Linfo	0.606283068783069
26	PTBLinfo	0.587830687830688
8	U11Linfo	0.586243386243386
31	SAM68TV1Linfo	0.581216931216931
32	SC35Linfo	0.566203703703704
29	RBM3Linfo	0.553240740740741
44	TRA2ALinfo	0.542195767195767
23	NOVA1Linfo	0.54021164021164
20	ESRP1Linfo	0.538227513227513
27	RAVER1Linfo	0.534986772486773
4	RBM22Linfo	0.534589947089947
11	U2AF1Linfo	0.5125
16	U6Linfo	0.502513227513227
7	U1Linfo	0.499404761904762
5	SF3BTV1Linfo	0.468452380952381
9	U12Linfo	0.465806878306878
35	SRM160Linfo	0.461243386243386
1	CA150Linfo	0.437268518518519
15	U5Linfo	0.431415343915344
12	UA2F2Linfo	0.430952380952381
28	RBM17Linfo	0.430291005291005
17	U6atacLinfo	0.421097883597884
42	SRFSF9Linfo	0.418981481481481
24	nSR100Linfo	0.417592592592593
3	PRP8Linfo	0.410383597883598
36	SRSF1Linfo	0.406613756613757
39	SRSF4Linfo	0.379100529100529
2	FBP11Linfo	0.358465608465608
43	TIA1Linfo	0.340277777777778
22	MAGOHLinfo	0.33994708994709
37	SRSF10Linfo	0.337037037037037
38	SRSF3Linfo	0.309391534391534
45	TRA2BLinfo	0.291666666666667
