Index	Var	Importance
28	RBM17Linfo	0.667526455026455
29	RBM3Linfo	0.641600529100529
13	U4Linfo	0.615277777777778
22	MAGOHLinfo	0.613558201058201
38	SRSF3Linfo	0.601455026455026
44	TRA2ALinfo	0.584457671957672
34	SND1Linfo	0.579034391534392
11	U2AF1Linfo	0.578703703703704
6	SF3BTV2Linfo	0.569179894179894
23	NOVA1Linfo	0.566269841269841
32	SC35Linfo	0.564351851851852
45	TRA2BLinfo	0.554497354497354
15	U5Linfo	0.553769841269841
30	RBM45Linfo	0.55271164021164
20	ESRP1Linfo	0.546097883597884
3	PRP8Linfo	0.542261904761905
33	SKIPLinfo	0.534060846560847
26	PTBLinfo	0.53207671957672
36	SRSF1Linfo	0.530687830687831
4	RBM22Linfo	0.527910052910053
9	U12Linfo	0.52718253968254
1	CA150Linfo	0.526256613756614
21	ESRP2Linfo	0.523412698412698
5	SF3BTV1Linfo	0.511970899470899
41	SRSF6Linfo	0.506415343915344
35	SRM160Linfo	0.504365079365079
43	TIA1Linfo	0.501851851851852
25	PSFLinfo	0.500925925925926
2	FBP11Linfo	0.491732804232804
14	U4ataLinfo	0.488822751322751
39	SRSF4Linfo	0.487698412698413
40	SRSF5Linfo	0.487632275132275
8	U11Linfo	0.485582010582011
16	U6Linfo	0.482738095238095
10	U2Linfo	0.46792328042328
37	SRSF10Linfo	0.458928571428571
24	nSR100Linfo	0.45218253968254
12	UA2F2Linfo	0.440343915343915
42	SRFSF9Linfo	0.405820105820106
18	CELF4Linfo	0.40515873015873
27	RAVER1Linfo	0.389550264550265
7	U1Linfo	0.388359788359788
31	SAM68TV1Linfo	0.379497354497354
17	U6atacLinfo	0.374404761904762
19	CUGBPLinfo	0.355753968253968
